BATCH_START_INDEX,BATCH_INDICES,FAILED,RAW_OUTPUT
8837,[8837],1,
8838,[8838],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""isábukúru"",
      ""AFFIX"": ""ama-"",
      ""NOUN_CLASS"": ""9l6"",
      ""DESCRIPTION"": ""(si indice, ce west pas, connectif celle de, -kûru 14 les grands), fête populaire, jour de fête, de liesse. 14, (cfr -kúru 14), grand âge, vieillesse."",
      ""POS"": null
    }
  ]
}
```"
8839,[8839],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""bakúrúbe"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""v. mukûruwé"",
      ""POS"": null
    }
  ]
}
```"
8904,[8904],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""ubukwa"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": ""14"",
      ""DESCRIPTION"": ""troupe d’hyènes."",
      ""POS"": null
    }
  ]
}
```"
8905,[8905],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kwāa"",
      ""AFFIX"": ""-inv"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""connectif de cl. 17, chez."",
      ""POS"": null
    }
  ]
}
```"
8906,[8906],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""gukwá"",
      ""AFFIX"": ""-kôye"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""livrer les gages matrimoniaux"",
      ""POS"": ""gukwá""
    }
  ]
}
```"
8907,[8907],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""igikwàbari"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": ""788"",
      ""DESCRIPTION"": ""peau brute, non tannée servant"",
      ""POS"": ""n""
    }
  ]
}
```"
8992,[8992],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""urúûnkwekwé"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""en file. Syn. urufátane, urufatângane. Kugenda urŭûnkwekwé, marcher bras dessus, bras dessous. gukwékwèėza, -je, (cfr kwèkwe), pouffer de rire."",
      ""POS"": null
    }
  ]
}
```"
8993,[8993],1,
8994,[8994],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""igikwěrere"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": ""1|2"",
      ""DESCRIPTION"": ""célibataire, « celui pour qui on va donner les gages matrimoniaux » jeune homme ayant dépassé la période de croissance."",
      ""POS"": ""nom""
    }
  ]
}
```"
8995,[8995],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""ubukwěrere"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": ""14"",
      ""DESCRIPTION"": ""célibat"",
      ""POS"": ""n""
    }
  ]
}
```"
9028,[9028],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""gukwîrwa"",
      ""AFFIX"": ""-we"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""avoir en suffisance; recevoir une part égale."",
      ""POS"": null
    }
  ]
}
```"
9029,[9029],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""gukwîza"",
      ""AFFIX"": ""-je"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""répandre; étendre; donner de létendue; propager."",
      ""POS"": ""verb""
    }
  ]
}
```"
9030,[9030],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kwîkwiza"",
      ""AFFIX"": ""-je"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""s'habiller convenablement, se vêtir convenablement."",
      ""POS"": ""verb""
    }
  ]
}
```"
9031,[9031],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""gukwîzanya"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""diffuser."",
      ""POS"": ""n""
    }
  ]
}
```"
9076,[9076],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kumámya"",
      ""AFFIX"": ""-mije"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""se hâter"",
      ""POS"": ""V""
    }
  ]
}
```"
9077,[9077],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kumana"",
      ""AFFIX"": ""-nnye"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""être en haut, suspendu, perché."",
      ""POS"": null
    }
  ]
}
```"
9078,[9078],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""ikimâna"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": ""7"",
      ""DESCRIPTION"": ""esprit nocif. || Néol. faux dieu."",
      ""POS"": null
    }
  ]
}
```"
9079,[9079],1,"| Term | Definition/Context |
| :--- | :--- |
| imâna | (Implied concept related to principle/essence) |
| principe de fécondité | (Implied concept) |
| chance | (Implied concept) |"
9116,[9116],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kumângūra"",
      ""AFFIX"": ""-ye"",
      ""NOUN_CLASS"": ""9"",
      ""DESCRIPTION"": ""marteler, frapper pour rompre. Gifler."",
      ""POS"": null
    }
  ]
}
```"
9117,[9117],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kwîmangura"",
      ""AFFIX"": ""-ye"",
      ""NOUN_CLASS"": ""9"",
      ""DESCRIPTION"": ""battre, frapper à coups répétés"",
      ""POS"": null
    }
  ]
}
```"
9118,[9118],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kumângūza"",
      ""AFFIX"": ""-je"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""se servir du maillet pour marteler, Frapper au moyen de. Kumângūza inkoni, donner la bastonnade."",
      ""POS"": null
    }
  ]
}
```"
9119,[9119],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kwîimanguza"",
      ""AFFIX"": ""-je"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""rosser au moyen de, infliger la bastonnade."",
      ""POS"": null
    }
  ]
}
```"
9272,[9272],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kuménera"",
      ""AFFIX"": ""-ye"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""jeter à terre, casser un objet appartenant à autrui."",
      ""POS"": null
    }
  ]
}
```"
9273,[9273],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kuménēra"",
      ""AFFIX"": ""-reye"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""passer difficilement à travers les obstacles (brousse, forêt)"",
      ""POS"": null
    }
  ]
}
```"
9274,[9274],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kuménēsha"",
      ""AFFIX"": ""-sheje"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""faire briser, briser à laide de."",
      ""POS"": null
    }
  ]
}
```"
9275,[9275],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""umushírwàrímenetse"",
      ""AFFIX"": ""aba-"",
      ""NOUN_CLASS"": ""1|2"",
      ""DESCRIPTION"": ""être convaincu, qui ne comprend qwaprès avoir été puni, qui a besoin dargumenis frappants, entêté."",
      ""POS"": ""qui""
    }
  ]
}
```"
9291,[9291],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kwîmenyēra"",
      ""AFFIX"": ""-reye"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""prendre de mauvaises habitudes, exagérer dans le mal. Syn. kwîmonogoza."",
      ""POS"": null
    }
  ]
}
```"
9312,[9312],1,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kumera"",
      ""AFFIX"": ""-ze"",
      ""NOUN_CLASS"": null"
9313,[9313],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""ikiméra"",
      ""AFFIX"": ""ibi-"",
      ""NOUN_CLASS"": ""718"",
      ""DESCRIPTION"": ""plante, végétal."",
      ""POS"": null
    }
  ]
}
```"
9314,[9314],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""intámerá"",
      ""AFFIX"": ""-mer-"",
      ""NOUN_CLASS"": ""9|10"",
      ""DESCRIPTION"": ""terrain stérile, où rien ne pousse."",
      ""POS"": null
    }
  ]
}
```"
9315,[9315],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kumeranira"",
      ""AFFIX"": ""-ye"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""avoir telles relations réciproques. Ingéne abantu bamerániye, le comportement des gens entre eux."",
      ""POS"": null
    }
  ]
}
```"
9322,[9322],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""iměri"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""grand bateau, paquebot."",
      ""POS"": null
    }
  ]
}
```"
9323,[9323],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""ikimero"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": ""7"",
      ""DESCRIPTION"": ""façon être dun homme; taille, apparence extérieure."",
      ""POS"": null
    }
  ]
}
```"
9336,[9336],1,
9337,[9337],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""urumígimígi"",
      ""AFFIX"": ""-míg--"",
      ""NOUN_CLASS"": ""11"",
      ""DESCRIPTION"": ""appréhension"",
      ""POS"": null
    }
  ]
}
```"
9338,[9338],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kumigura"",
      ""AFFIX"": ""-ye"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""enlever un morceau."",
      ""POS"": null
    }
  ]
}
```"
9339,[9339],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kumigurira"",
      ""AFFIX"": ""-ye"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""raccourcir."",
      ""POS"": null
    }
  ]
}
```"
9464,[9464],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""imòónyo"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": ""9"",
      ""DESCRIPTION"": ""pierre à meule. Gusëēra imònyo, travailler pour le roi de Prusse."",
      ""POS"": null
    }
  ]
}
```"
9465,[9465],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kumonyoka"",
      ""AFFIX"": ""-tse"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""se déplumer."",
      ""POS"": null
    }
  ]
}
```"
9466,[9466],1,
9467,[9467],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""urumōsho"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": ""1110"",
      ""DESCRIPTION"": ""rasoir"",
      ""POS"": null
    }
  ]
}
```"
9476,[9476],1,
9477,[9477],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""urumpuzenge"",
      ""AFFIX"": ""V-huzenge"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""-huzenge"",
      ""POS"": null
    }
  ]
}
```"
9478,[9478],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""ikimpwiri"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""v. -hwiri."",
      ""POS"": null
    }
  ]
}
```"
9479,[9479],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""ikimúga"",
      ""AFFIX"": ""ibi-"",
      ""NOUN_CLASS"": ""7(8, (cfr -múgar-)"",
      ""DESCRIPTION"": ""infirme; invalide; perclus; paralytique; impotent; estropié; boiteux; cul-de-jatte. Débile. || Objet cassé, fêlé, hors d'usage."",
      ""POS"": null
    }
  ]
}
```"
9516,[9516],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""-mwé"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""un, une"",
      ""POS"": ""numéral""
    }
  ]
}
```"
9520,[9520],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""imwé, amamwé, 56, (cfr -mwé)"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": ""56"",
      ""DESCRIPTION"": ""adj. substantivé ou pronom numéral, un (objet, en accord avec la cl.). Un (en numération abstraite). Imirongo yamamwé, des lignes de chiffres un; dizaines."",
      ""POS"": ""adj. substantivé ou pronom numéral""
    }
  ]
}
```"
9521,[9521],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""igisîzimwé"",
      ""AFFIX"": ""ibi-, (-sîz- se ruer sur, -mwé)"",
      ""NOUN_CLASS"": ""11"",
      ""DESCRIPTION"": ""ogre, monstre, dragon, génie malfaisant."",
      ""POS"": null
    }
  ]
}
```"
9522,[9522],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""umuvândimwé"",
      ""AFFIX"": ""aba-"",
      ""NOUN_CLASS"": ""1|2"",
      ""DESCRIPTION"": ""sortir de, ventre, un seul"",
      ""POS"": """"
    }
  ]
}
```"
9523,[9523],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""rimwé"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": ""5"",
      ""DESCRIPTION"": ""une fois; dun seul coup."",
      ""POS"": null
    }
  ]
}
```"
9576,[9576],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""-na-"",
      ""AFFIX"": ""-na-"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""marque permettant d'exprimer une insistance, un renforcement; peu usité."",
      ""POS"": ""marque""
    }
  ]
}
```"
9577,[9577],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""urùna"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": ""11|10"",
      ""DESCRIPTION"": ""petite perle"",
      ""POS"": null
    }
  ]
}
```"
9578,[9578],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""ubūuna"",
      ""AFFIX"": ""ama-"",
      ""NOUN_CLASS"": ""146"",
      ""DESCRIPTION"": ""perle"",
      ""POS"": null
    }
  ]
}
```"
9579,[9579],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""umwăna"",
      ""AFFIX"": ""imy-"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""attachement exagéré."",
      ""POS"": null
    }
  ]
}
```"
9732,[9732],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""umunánuké"",
      ""AFFIX"": ""aba-"",
      ""NOUN_CLASS"": ""1(2, (cfr -nanuk-))"",
      ""DESCRIPTION"": ""un affamé"",
      ""POS"": null
    }
  ]
}
```"
9733,[9733],1,
9734,[9734],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""munâri"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""sans augment, sans compl., en loc. gutôra munâri, m'avoir ni feu ni lieu. Syn. gutôra ubùtsa."",
      ""POS"": null
    }
  ]
}
```"
9735,[9735],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""Innárīkíza"",
      ""AFFIX"": ""v-rīkíza"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""-rīkíza"",
      ""POS"": null
    }
  ]
}
```"
9752,[9752],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kandamugorôbeze"",
      ""AFFIX"": ""-gorôbeze"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""gorôbeze"",
      ""POS"": null
    }
  ]
}
```"
9753,[9753],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""nde"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""idéophone exprimant Var. de. Isúka nde, une houe en bon métal. Inkóno nde, une cruche solide. Urugămba nde, une bataille terrible (le fracas des armes). Ikirndi nde, un langage clair, une langue parfaite."",
      ""POS"": null
    }
  ]
}
```"
9754,[9754],1,
9755,[9755],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""abăndihó"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": null,
      ""POS"": null
    }
  ]
}
```"
9760,[9760],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""-né"",
      ""AFFIX"": ""-né"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""quatre."",
      ""POS"": null
    }
  ]
}
```"
9800,[9800],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kunégura"",
      ""AFFIX"": ""-ye"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""relever toutes les lacunes, blâmer, critiquer. Médire, Se moquer. Ridiculiser."",
      ""POS"": ""V""
    }
  ]
}
```"
9801,[9801],1,
9802,[9802],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kwînēhura"",
      ""AFFIX"": ""-ye"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""lambiner, se dandiner."",
      ""POS"": null
    }
  ]
}
```"
9803,[9803],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kuneka"",
      ""AFFIX"": ""-tse"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""être mûr"",
      ""POS"": null
    }
  ]
}
```"
9816,[9816],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""Manēnágu"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""délicat, difficile sur le chapitre de la nourriture."",
      ""POS"": null
    }
  ]
}
```"
9817,[9817],1,
9818,[9818],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kunénereza"",
      ""AFFIX"": ""-je"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""négliger, traiter sans soin."",
      ""POS"": null
    }
  ]
}
```"
9819,[9819],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kunênēsha"",
      ""AFFIX"": ""-sheje"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""faire exclure dun groupe, faire s'abstenir, Faire en sorte guon traite qqn en paria."",
      ""POS"": null
    }
  ]
}
```"
9864,[9864],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""ngăha"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""ici"",
      ""POS"": null
    }
  ]
}
```"
9865,[9865],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""nyenéngăha"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""la, le maître de céans."",
      ""POS"": ""n""
    }
  ]
}
```"
9866,[9866],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""ikinyábungâhé"",
      ""AFFIX"": ""ibi-"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""une chose, un. objet qui en a combien."",
      ""POS"": null
    }
  ]
}
```"
9867,[9867],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kungana"",
      ""AFFIX"": ""-nye"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""être égal, pareil."",
      ""POS"": ""être égal""
    }
  ]
}
```"
9876,[9876],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""akangeza"",
      ""AFFIX"": ""-geza"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": """",
      ""POS"": ""V""
    }
  ]
}
```"
9877,[9877],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""ngo"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""Introduit les onomatopées. Sert à introduire le discours indirect après les verbes signifiant dire, estimer, penser, croire, etc. Introduit une citation approximative. En locution après -girou -gír- signifie, penser que, croire que, faire mine de. Estime que vous vous rencontrerez en cours de route."",
      ""POS"": ""Grammatical function related to indirect speech and quotation""
    }
  ]
}
```"
9878,[9878],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""ngo"",
      ""AFFIX"": ""-za"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""forme irrégulière de l'impératif du verbe - za, venir"",
      ""POS"": ""Verb""
    }
  ]
}
```"
9879,[9879],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""amango"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": ""6"",
      ""DESCRIPTION"": ""moment, instant; temps."",
      ""POS"": ""noun""
    }
  ]
}
```"
9960,[9960],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""-níni"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""grand"",
      ""POS"": ""adj.""
    }
  ]
}
```"
10076,[10076],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""umunôndé"",
      ""AFFIX"": ""imi-"",
      ""NOUN_CLASS"": ""34"",
      ""DESCRIPTION"": ""espèce de liane forestière non identifiée."",
      ""POS"": ""particule temporelle, maintenant; aujourdď'hui.""
    }
  ]
}
```"
10077,[10077],1,"```json
{
  ""entries"": [
    {
      ""WORD"": ""nōnehó"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""aussitôt; enfin, puis, alors."",
      ""POS"": null
    }
  ]
}
```"
10078,[10078],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kunónera"",
      ""AFFIX"": ""-ye"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""boiter"",
      ""POS"": null
    }
  ]
}
```"
10079,[10079],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kunonga"",
      ""AFFIX"": ""-nze"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""s'étioler, languir, être rabougri (piant). Syn. gukōta. || Par ext. Etre rachitigue. Maigrir. Ant. kuvyìbuha."",
      ""POS"": null
    }
  ]
}
```"
10144,[10144],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""ntirugumá"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""v. -gumá."",
      ""POS"": null
    }
  ]
}
```"
10145,[10145],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""ntiruhunwá"",
      ""AFFIX"": ""v-hunwá"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""-hunwá"",
      ""POS"": null
    }
  ]
}
```"
10146,[10146],1,"```json
{
  ""entries"": [
    {
      ""WORD"": ""umuntu"",
      ""AFFIX"": ""aba-"",
      ""NOUN_CLASS"": ""1|2"",
      ""DESCRIPTION"": ""substantif à cl. multiples"",
      ""POS"
10147,[10147],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""ihwanyabantu"",
      ""AFFIX"": ""(-hwany- réunir, -ntu 2 hommes, gens)"",
      ""NOUN_CLASS"": ""5"",
      ""DESCRIPTION"": ""nationalité"",
      ""POS"": ""n""
    }
  ]
}
```"
10168,[10168],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""umurunturuntu"",
      ""AFFIX"": ""imi-"",
      ""NOUN_CLASS"": ""3RUJ4RU"",
      ""DESCRIPTION"": ""plante non identifiée. Vulnéraire."",
      ""POS"": null
    }
  ]
}
```"
10169,[10169],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""urunturuntu"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": ""11"",
      ""DESCRIPTION"": ""odeur humaine"",
      ""POS"": ""n""
    }
  ]
}
```"
10170,[10170],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""ntūzé"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""Une femme ne prononcera jamais le nom de son mari; elle lui dira par respect quand elle lui adresse la parole."",
      ""POS"": null
    }
  ]
}
```"
10171,[10171],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""nu"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""particule exclamative"",
      ""POS"": ""particule""
    }
  ]
}
```"
10288,[10288],1,"The provided text appears to be a collection of dictionary-style entries, likely from a linguistic or lexicographical source. Since there are no explicit separators between entries, the"
10289,[10289],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""akanyábwïyozi"",
      ""AFFIX"": ""-ozī"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""v. -ozī."",
      ""POS"": null
    }
  ]
}
```"
10290,[10290],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""akanyábwizá"",
      ""AFFIX"": ""-zá"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""v. -zá"",
      ""POS"": null
    }
  ]
}
```"
10291,[10291],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""umunyábwoba"",
      ""AFFIX"": ""-oba"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""v. -oba."",
      ""POS"": null
    }
  ]
}
```"
10328,[10328],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kunyagīsha"",
      ""AFFIX"": ""-shije"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""faire piller; envoyer spolier; provoquer une saisie; être cause dune spoliation (dénonciateur)"",
      ""POS"": null
    }
  ]
}
```"
10329,[10329],1,
10330,[10330],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""umunyáhuro"",
      ""AFFIX"": ""-huro"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""-huro"",
      ""POS"": ""v.""
    }
  ]
}
```"
10331,[10331],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""inyâka"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": ""9|10"",
      ""DESCRIPTION"": ""taupe"",
      ""POS"": null
    }
  ]
}
```"
10408,[10408],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""inyani"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": ""910"",
      ""DESCRIPTION"": ""(rég. Mbo), Amaranthus sp. Sya. imbwïja."",
      ""POS"": null
    }
  ]
}
```"
10409,[10409],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kunyânkabirana"",
      ""AFFIX"": ""-nye"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""se flétrir (plantes)"",
      ""POS"": ""n""
    }
  ]
}
```"
10410,[10410],1,
10411,[10411],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""umunyâsóni"",
      ""AFFIX"": ""-Sóni"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""V."",
      ""POS"": null
    }
  ]
}
```"
10462,[10462],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""inyěngetēre"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": ""9"",
      ""DESCRIPTION"": ""qui pénètre profondément."",
      ""POS"": null
    }
  ]
}
```"
10463,[10463],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kunyêngetērwa"",
      ""AFFIX"": ""-rewe"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""être pénétré, être sous l'emprise de."",
      ""POS"": ""être""
    }
  ]
}
```"
10524,[10524],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""inyìmvyi"",
      ""AFFIX"": ""v-"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""-ìmvyi."",
      ""POS"": null
    }
  ]
}
```"
10525,[10525],1,
10526,[10526],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""nyina"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": ""9|10"",
      ""DESCRIPTION"": ""vache ayant un veau, la mère d'un veau."",
      ""POS"": ""n""
    }
  ]
}
```"
10527,[10527],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""bānyína"",
      ""AFFIX"": null,
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""interjection de dénégation : ah! ça non, du tout!"",
      ""POS"": ""interjection""
    }
  ]
}
```"
10536,[10536],0,"```json
{
  ""entries"": [
    {
      ""WORD"": ""kunyingisha"",
      ""AFFIX"": ""-she"",
      ""NOUN_CLASS"": null,
      ""DESCRIPTION"": ""faire des mottes (de beurre, de pâte, de terre, etc.). Syn. kubûmbabumba. Kunyingisha umusurúru, préparer la panade."",
      ""POS"": null
    }
  ]
}
```"
